step	epoch
11449	279
11454	279
11459	279
11464	279
11469	279
11474	279
11479	279
11479	279
11479	279
11484	280
11489	280
11494	280
11499	280
11504	280
11509	280
11514	280
11519	280
11520	280
11520	280
11524	281
11529	281
11534	281
11539	281
11544	281
11549	281
11554	281
11559	281
11561	281
11561	281
11564	282
11569	282
11574	282
11579	282
11584	282
11589	282
11594	282
11599	282
11602	282
11602	282
11604	283
11609	283
11614	283
11619	283
11624	283
11629	283
11634	283
11639	283
11643	283
11643	283
11644	284
11649	284
11654	284
11659	284
11664	284
11669	284
11674	284
11679	284
11684	284
11684	284
11684	284
11689	285
11694	285
11699	285
11704	285
11709	285
11714	285
11719	285
11724	285
11725	285
11725	285
11729	286
11734	286
11739	286
11744	286
11749	286
11754	286
11759	286
11764	286
11766	286
11766	286
11769	287
11774	287
11779	287
11784	287
11789	287
11794	287
11799	287
11804	287
11807	287
11807	287
11809	288
11814	288
11819	288
11824	288
11829	288
11834	288
11839	288
11844	288
11848	288
11848	288
11849	289
11854	289
11859	289
11864	289
11869	289
11874	289
11879	289
11884	289
11889	289
11889	289
11889	289
11894	290
11899	290
11904	290
11909	290
11914	290
11919	290
11924	290
11929	290
11930	290
11930	290
11934	291
11939	291
11944	291
11949	291
11954	291
11959	291
11964	291
11969	291
11971	291
11971	291
11974	292
11979	292
11984	292
11989	292
11994	292
11999	292
12004	292
12009	292
12012	292
12012	292
12014	293
12019	293
12024	293
12029	293
12034	293
12039	293
12044	293
12049	293
12053	293
12053	293
12054	294
12059	294
12064	294
12069	294
12074	294
12079	294
12084	294
12089	294
12094	294
12094	294
12094	294
12099	295
12104	295
12109	295
12114	295
12119	295
12124	295
12129	295
12134	295
12135	295
12135	295
12139	296
12144	296
12149	296
12154	296
12159	296
12164	296
12169	296
12174	296
12176	296
12176	296
12179	297
12184	297
12189	297
12194	297
12199	297
12204	297
12209	297
12214	297
12217	297
12217	297
12219	298
12224	298
12229	298
12234	298
12239	298
12244	298
12249	298
12254	298
12258	298
12258	298
12259	299
12264	299
12269	299
12274	299
12279	299
12284	299
12289	299
12294	299
12299	299
12299	299
12299	299
12304	300
12309	300
12314	300
12319	300
12324	300
12329	300
12334	300
12339	300
12340	300
12340	300
12344	301
12349	301
12354	301
12359	301
12364	301
12369	301
12374	301
12379	301
12381	301
12381	301
12384	302
12389	302
12394	302
12399	302
12404	302
12409	302
12414	302
12419	302
12422	302
12422	302
12424	303
12429	303
12434	303
12439	303
12444	303
12449	303
12454	303
12459	303
12463	303
12463	303
12464	304
12469	304
12474	304
12479	304
12484	304
12489	304
12494	304
12499	304
12504	304
12504	304
12504	304
12509	305
12514	305
12519	305
12524	305
12529	305
12534	305
12539	305
12544	305
12545	305
12545	305
12549	306
12554	306
12559	306
12564	306
12569	306
12574	306
12579	306
12584	306
12586	306
12586	306
12589	307
12594	307
12599	307
12604	307
12609	307
12614	307
12619	307
12624	307
12627	307
12627	307
12629	308
12634	308
12639	308
12644	308
12649	308
12654	308
12659	308
12664	308
12668	308
12668	308
12669	309
12674	309
12679	309
12684	309
12689	309
12694	309
12699	309
12704	309
12709	309
12709	309
12709	309
12714	310
12719	310
12724	310
12729	310
12734	310
12739	310
12744	310
12749	310
12750	310
12750	310
12754	311
12759	311
12764	311
12769	311
12774	311
12779	311
12784	311
12789	311
12791	311
12791	311
12794	312
12799	312
12804	312
12809	312
12814	312
12819	312
12824	312
12829	312
12832	312
12832	312
12834	313
12839	313
12844	313
12849	313
12854	313
12859	313
12864	313
12869	313
12873	313
12873	313
12874	314
12879	314
12884	314
12889	314
12894	314
12899	314
12904	314
12909	314
12914	314
12914	314
12914	314
12919	315
12924	315
12929	315
12934	315
12939	315
12944	315
12949	315
12954	315
12955	315
12955	315
12959	316
12964	316
12969	316
12974	316
12979	316
12984	316
12989	316
12994	316
12996	316
12996	316
12999	317
13004	317
13009	317
13014	317
13019	317
13024	317
13029	317
13034	317
13037	317
13037	317
13039	318
13044	318
13049	318
13054	318
13059	318
13064	318
13069	318
13074	318
13078	318
13078	318
13079	319
13084	319
13089	319
13094	319
13099	319
13104	319
13109	319
13114	319
13119	319
13119	319
13119	319
13124	320
13129	320
13134	320
13139	320
13144	320
13149	320
13154	320
13159	320
13160	320
13160	320
13164	321
13169	321
13174	321
13179	321
13184	321
13189	321
13194	321
13199	321
13201	321
13201	321
13204	322
13209	322
13214	322
13219	322
13224	322
13229	322
13234	322
13239	322
13242	322
13242	322
13244	323
13249	323
13254	323
13259	323
13264	323
13269	323
13274	323
13279	323
13283	323
13283	323
13284	324
13289	324
13294	324
13299	324
13304	324
13309	324
13314	324
13319	324
13324	324
13324	324
13324	324
13329	325
13334	325
13339	325
13344	325
13349	325
13354	325
13359	325
13364	325
13365	325
13365	325
13369	326
13374	326
13379	326
13384	326
13389	326
13394	326
13399	326
13404	326
13406	326
13406	326
13409	327
13414	327
13419	327
13424	327
13429	327
13434	327
13439	327
13444	327
13447	327
13447	327
13449	328
13454	328
13459	328
13464	328
13469	328
13474	328
13479	328
13484	328
13488	328
13488	328
13489	329
13494	329
13499	329
13504	329
13509	329
13514	329
13519	329
13524	329
13529	329
13529	329
13529	329
13534	330
13539	330
13544	330
13549	330
13554	330
13559	330
13564	330
13569	330
13570	330
13570	330
13574	331
13579	331
13584	331
13589	331
13594	331
13599	331
13604	331
13609	331
13611	331
13611	331
13614	332
13619	332
13624	332
13629	332
13634	332
13639	332
13644	332
13649	332
13652	332
13652	332
13654	333
13659	333
13664	333
13669	333
13674	333
13679	333
13684	333
13689	333
13693	333
13693	333
13694	334
13699	334
13704	334
13709	334
13714	334
13719	334
13724	334
13729	334
13734	334
13734	334
13734	334
13739	335
13744	335
13749	335
13754	335
13759	335
13764	335
13769	335
13774	335
13775	335
13775	335
13779	336
13784	336
13789	336
13794	336
13799	336
13804	336
13809	336
13814	336
13816	336
13816	336
13819	337
13824	337
13829	337
13834	337
13839	337
13844	337
13849	337
13854	337
13857	337
13857	337
13859	338
13864	338
13869	338
13874	338
13879	338
13884	338
13889	338
13894	338
13898	338
13898	338
13899	339
13904	339
13909	339
13914	339
13919	339
13924	339
13929	339
13934	339
13939	339
13939	339
13939	339
13944	340
13949	340
13954	340
13959	340
13964	340
13969	340
13974	340
13979	340
13980	340
13980	340
13984	341
13989	341
13994	341
13999	341
14004	341
14009	341
14014	341
14019	341
14021	341
14021	341
14024	342
14029	342
14034	342
14039	342
14044	342
14049	342
14054	342
14059	342
14062	342
14062	342
14064	343
14069	343
14074	343
14079	343
14084	343
14089	343
14094	343
14099	343
14103	343
14103	343
14104	344
14109	344
14114	344
14119	344
14124	344
14129	344
14134	344
14139	344
14144	344
14144	344
14144	344
14149	345
14154	345
14159	345
14164	345
14169	345
14174	345
14179	345
14184	345
14185	345
14185	345
14189	346
14194	346
14199	346
14204	346
14209	346
14214	346
14219	346
14224	346
14226	346
14226	346
14229	347
14234	347
14239	347
14244	347
14249	347
14254	347
14259	347
14264	347
14267	347
14267	347
14269	348
14274	348
14279	348
14284	348
14289	348
14294	348
14299	348
14304	348
14308	348
14308	348
14309	349
14314	349
14319	349
14324	349
14329	349
14334	349
14339	349
14344	349
14349	349
14349	349
14349	349
14354	350
14359	350
14364	350
14369	350
14374	350
14379	350
14384	350
14389	350
14390	350
14390	350
14394	351
14399	351
14404	351
14409	351
14414	351
14419	351
14424	351
14429	351
14431	351
14431	351
14434	352
14439	352
14444	352
14449	352
14454	352
14459	352
14464	352
14469	352
14472	352
14472	352
14474	353
14479	353
14484	353
14489	353
14494	353
14499	353
14504	353
14509	353
14513	353
14513	353
14514	354
14519	354
14524	354
14529	354
14534	354
14539	354
14544	354
14549	354
14554	354
14554	354
14554	354
14559	355
14564	355
14569	355
14574	355
14579	355
14584	355
14589	355
14594	355
14595	355
14595	355
14599	356
14604	356
14609	356
14614	356
14619	356
14624	356
14629	356
14634	356
14636	356
14636	356
14639	357
14644	357
14649	357
14654	357
14659	357
14664	357
14669	357
14674	357
14677	357
14677	357
14679	358
14684	358
14689	358
14694	358
14699	358
14704	358
14709	358
14714	358
14718	358
14718	358
14719	359
14724	359
14729	359
14734	359
14739	359
14744	359
14749	359
14754	359
14759	359
14759	359
14759	359
14764	360
14769	360
14774	360
14779	360
14784	360
14789	360
14794	360
14799	360
14800	360
14800	360
14804	361
14809	361
14814	361
14819	361
14824	361
14829	361
14834	361
14839	361
14841	361
14841	361
14844	362
14849	362
14854	362
14859	362
14864	362
14869	362
14874	362
14879	362
14882	362
14882	362
14884	363
14889	363
14894	363
14899	363
14904	363
14909	363
14914	363
14919	363
14923	363
14923	363
14924	364
14929	364
14934	364
14939	364
14944	364
14949	364
14954	364
14959	364
14964	364
14964	364
14964	364
14969	365
14974	365
14979	365
14984	365
14989	365
14994	365
14999	365
15004	365
15005	365
15005	365
15009	366
15014	366
15019	366
15024	366
15029	366
15034	366
15039	366
15044	366
15046	366
15046	366
15049	367
15054	367
15059	367
15064	367
15069	367
15074	367
15079	367
15084	367
15087	367
15087	367
15089	368
15094	368
15099	368
15104	368
15109	368
15114	368
15119	368
15124	368
15128	368
15128	368
15129	369
15134	369
15139	369
15144	369
15149	369
15154	369
15159	369
15164	369
15169	369
15169	369
15169	369
15174	370
15179	370
15184	370
15189	370
15194	370
15199	370
15204	370
15209	370
15210	370
15210	370
15214	371
15219	371
15224	371
15229	371
15234	371
15239	371
15244	371
15249	371
15251	371
15251	371
15254	372
15259	372
15264	372
15269	372
15274	372
15279	372
15284	372
15289	372
15292	372
15292	372
15294	373
15299	373
15304	373
15309	373
15314	373
15319	373
15324	373
15329	373
15333	373
15333	373
15334	374
15339	374
15344	374
15349	374
15354	374
15359	374
15364	374
15369	374
15374	374
15374	374
15374	374
15379	375
15384	375
15389	375
15394	375
15399	375
15404	375
15409	375
15414	375
15415	375
15415	375
15419	376
15424	376
15429	376
15434	376
15439	376
15444	376
15449	376
15454	376
15456	376
15456	376
15459	377
15464	377
15469	377
15474	377
15479	377
15484	377
15489	377
15494	377
15497	377
15497	377
15499	378
15504	378
15509	378
15514	378
15519	378
15524	378
15529	378
15534	378
15538	378
15538	378
15539	379
15544	379
15549	379
15554	379
15559	379
15564	379
15569	379
15574	379
15579	379
15579	379
15579	379
15584	380
15589	380
15594	380
15599	380
15604	380
15609	380
15614	380
15619	380
15620	380
15620	380
15624	381
15629	381
15634	381
15639	381
15644	381
15649	381
15654	381
15659	381
15661	381
15661	381
15664	382
15669	382
15674	382
15679	382
15684	382
15689	382
15694	382
15699	382
15702	382
15702	382
15704	383
15709	383
15714	383
15719	383
15724	383
15729	383
15734	383
15739	383
15743	383
15743	383
15744	384
15749	384
15754	384
15759	384
15764	384
15769	384
15774	384
15779	384
15784	384
15784	384
15784	384
15789	385
15794	385
15799	385
15804	385
15809	385
15814	385
15819	385
15824	385
15825	385
15825	385
15829	386
15834	386
15839	386
15844	386
15849	386
15854	386
15859	386
15864	386
15866	386
15866	386
15869	387
15874	387
15879	387
15884	387
15889	387
15894	387
15899	387
15904	387
15907	387
15907	387
15909	388
15914	388
15919	388
15924	388
15929	388
15934	388
15939	388
15944	388
15948	388
15948	388
15949	389
15954	389
15959	389
15964	389
15969	389
15974	389
15979	389
15984	389
15989	389
15989	389
15989	389
15994	390
15999	390
16004	390
16009	390
16014	390
16019	390
16024	390
16029	390
16030	390
16030	390
16034	391
16039	391
16044	391
16049	391
16054	391
16059	391
16064	391
16069	391
16071	391
16071	391
16074	392
16079	392
16084	392
16089	392
16094	392
16099	392
16104	392
16109	392
16112	392
16112	392
16114	393
16119	393
16124	393
16129	393
16134	393
16139	393
16144	393
16149	393
16153	393
16153	393
16154	394
16159	394
16164	394
16169	394
16174	394
16179	394
16184	394
16189	394
16194	394
16194	394
16194	394
16199	395
16204	395
16209	395
16214	395
16219	395
16224	395
16229	395
16234	395
16235	395
16235	395
16239	396
16244	396
16249	396
16254	396
16259	396
16264	396
16269	396
16274	396
16276	396
16276	396
16279	397
16284	397
16289	397
16294	397
16299	397
16304	397
16309	397
16314	397
16317	397
16317	397
16319	398
16324	398
16329	398
16334	398
16339	398
16344	398
16349	398
16354	398
16358	398
16358	398
16359	399
16364	399
16369	399
16374	399
16379	399
16384	399
16389	399
16394	399
16399	399
16399	399
16399	399
16404	400
16409	400
16414	400
16419	400
16424	400
16429	400
16434	400
16439	400
16440	400
16440	400
16444	401
16449	401
16454	401
16459	401
16464	401
16469	401
16474	401
16479	401
16481	401
16481	401
16484	402
16489	402
16494	402
16499	402
16504	402
16509	402
16514	402
16519	402
16522	402
16522	402
16524	403
16529	403
16534	403
16539	403
16544	403
16549	403
16554	403
16559	403
16563	403
16563	403
16564	404
16569	404
16574	404
16579	404
16584	404
16589	404
16594	404
16599	404
16604	404
16604	404
16604	404
16609	405
16614	405
16619	405
16624	405
16629	405
16634	405
16639	405
16644	405
16645	405
16645	405
16649	406
16654	406
16659	406
16664	406
16669	406
16674	406
16679	406
16684	406
16686	406
16686	406
16689	407
16694	407
16699	407
16704	407
16709	407
16714	407
16719	407
16724	407
16727	407
16727	407
16729	408
16734	408
16739	408
16744	408
16749	408
16754	408
16759	408
16764	408
16768	408
16768	408
16769	409
16774	409
16779	409
16784	409
16789	409
16794	409
16799	409
16804	409
16809	409
16809	409
16809	409
16814	410
16819	410
16824	410
16829	410
16834	410
16839	410
16844	410
16849	410
16850	410
16850	410
16854	411
16859	411
16864	411
16869	411
16874	411
16879	411
16884	411
16889	411
16891	411
16891	411
16894	412
16899	412
16904	412
16909	412
16914	412
16919	412
16924	412
16929	412
16932	412
16932	412
16934	413
16939	413
16944	413
16949	413
16954	413
16959	413
16964	413
16969	413
16973	413
16973	413
16974	414
16979	414
16984	414
16989	414
16994	414
16999	414
17004	414
17009	414
17014	414
17014	414
17014	414
17019	415
17024	415
17029	415
17034	415
17039	415
17044	415
17049	415
17054	415
17055	415
17055	415
17059	416
17064	416
17069	416
17074	416
17079	416
17084	416
17089	416
17094	416
17096	416
17096	416
17099	417
17104	417
17109	417
17114	417
17119	417
17124	417
17129	417
17134	417
17137	417
17137	417
17139	418
17144	418
17149	418
17154	418
17159	418
17164	418
17169	418
17174	418
17178	418
17178	418
17179	419
17184	419
17189	419
17194	419
17199	419
17204	419
17209	419
17214	419
17219	419
17219	419
17219	419
17224	420
17229	420
17234	420
17239	420
17244	420
17249	420
17254	420
17259	420
17260	420
17260	420
17264	421
17269	421
17274	421
17279	421
17284	421
17289	421
17294	421
17299	421
17301	421
17301	421
17304	422
17309	422
17314	422
17319	422
17324	422
17329	422
17334	422
17339	422
17342	422
17342	422
17344	423
17349	423
17354	423
17359	423
17364	423
17369	423
17374	423
17379	423
17383	423
17383	423
17384	424
17389	424
17394	424
17399	424
17404	424
17409	424
17414	424
17419	424
17424	424
17424	424
17424	424
17429	425
17434	425
17439	425
17444	425
17449	425
17454	425
17459	425
17464	425
17465	425
17465	425
17469	426
17474	426
17479	426
17484	426
17489	426
17494	426
17499	426
17504	426
17506	426
17506	426
17509	427
17514	427
17519	427
17524	427
17529	427
17534	427
17539	427
17544	427
17547	427
17547	427
17549	428
17554	428
17559	428
17564	428
17569	428
17574	428
17579	428
17584	428
17588	428
17588	428
17589	429
17594	429
17599	429
17604	429
17609	429
17614	429
17619	429
17624	429
17629	429
17629	429
17629	429
17634	430
17639	430
17644	430
17649	430
17654	430
17659	430
17664	430
17669	430
17670	430
17670	430
17674	431
17679	431
17684	431
17689	431
17694	431
17699	431
17704	431
17709	431
17711	431
17711	431
17714	432
17719	432
17724	432
17729	432
17734	432
17739	432
17744	432
17749	432
17752	432
17752	432
17754	433
17759	433
17764	433
17769	433
17774	433
17779	433
17784	433
17789	433
17793	433
17793	433
17794	434
17799	434
17804	434
17809	434
17814	434
17819	434
17824	434
17829	434
17834	434
17834	434
17834	434
17839	435
17844	435
17849	435
17854	435
17859	435
17864	435
17869	435
17874	435
17875	435
17875	435
17879	436
17884	436
17889	436
17894	436
17899	436
17904	436
17909	436
17914	436
17916	436
17916	436
17919	437
17924	437
17929	437
17934	437
17939	437
17944	437
17949	437
17954	437
17957	437
17957	437
17959	438
17964	438
17969	438
17974	438
17979	438
17984	438
17989	438
17994	438
17998	438
17998	438
17999	439
18004	439
18009	439
18014	439
18019	439
18024	439
18029	439
18034	439
18039	439
18039	439
18039	439
18044	440
18049	440
18054	440
18059	440
18064	440
18069	440
18074	440
18079	440
18080	440
18080	440
18084	441
18089	441
18094	441
18099	441
18104	441
18109	441
18114	441
18119	441
18121	441
18121	441
18124	442
18129	442
18134	442
18139	442
18144	442
18149	442
18154	442
18159	442
18162	442
18162	442
18164	443
18169	443
18174	443
18179	443
18184	443
18189	443
18194	443
18199	443
18203	443
18203	443
18204	444
18209	444
18214	444
18219	444
18224	444
18229	444
18234	444
18239	444
18244	444
18244	444
18244	444
18249	445
18254	445
18259	445
18264	445
18269	445
18274	445
18279	445
18284	445
18285	445
18285	445
18289	446
18294	446
18299	446
18304	446
18309	446
18314	446
18319	446
18324	446
18326	446
18326	446
18329	447
18334	447
18339	447
18344	447
18349	447
18354	447
18359	447
18364	447
18367	447
18367	447
18369	448
18374	448
18379	448
18384	448
18389	448
18394	448
18399	448
18404	448
18408	448
18408	448
18409	449
18414	449
18419	449
18424	449
18429	449
18434	449
18439	449
18444	449
18449	449
18449	449
18449	449
18454	450
18459	450
18464	450
18469	450
18474	450
18479	450
18484	450
18489	450
18490	450
18490	450
18494	451
18499	451
18504	451
18509	451
18514	451
18519	451
18524	451
18529	451
18531	451
18531	451
18534	452
18539	452
18544	452
18549	452
18554	452
18559	452
18564	452
18569	452
18572	452
18572	452
18574	453
18579	453
18584	453
18589	453
18594	453
18599	453
18604	453
18609	453
18613	453
18613	453
18614	454
18619	454
18624	454
18629	454
18634	454
18639	454
18644	454
18649	454
18654	454
18654	454
18654	454
18659	455
18664	455
18669	455
18674	455
18679	455
18684	455
18689	455
18694	455
18695	455
18695	455
18699	456
18704	456
18709	456
18714	456
18719	456
18724	456
18729	456
18734	456
18736	456
18736	456
18739	457
18744	457
18749	457
18754	457
18759	457
18764	457
18769	457
18774	457
18777	457
18777	457
18779	458
18784	458
18789	458
18794	458
18799	458
18804	458
18809	458
18814	458
18818	458
18818	458
18819	459
18824	459
18829	459
18834	459
18839	459
18844	459
18849	459
18854	459
18859	459
18859	459
18859	459
18864	460
18869	460
18874	460
18879	460
18884	460
18889	460
18894	460
18899	460
18900	460
18900	460
18904	461
18909	461
18914	461
18919	461
18924	461
18929	461
18934	461
18939	461
18941	461
18941	461
18944	462
18949	462
18954	462
18959	462
18964	462
18969	462
18974	462
18979	462
18982	462
18982	462
18984	463
18989	463
18994	463
18999	463
19004	463
19009	463
19014	463
19019	463
19023	463
19023	463
19024	464
19029	464
19034	464
19039	464
19044	464
19049	464
19054	464
19059	464
19064	464
19064	464
19064	464
19069	465
19074	465
19079	465
19084	465
19089	465
19094	465
19099	465
19104	465
19105	465
19105	465
19109	466
19114	466
19119	466
19124	466
19129	466
19134	466
19139	466
19144	466
19146	466
19146	466
19149	467
19154	467
19159	467
19164	467
19169	467
19174	467
19179	467
19184	467
19187	467
19187	467
19189	468
19194	468
19199	468
19204	468
19209	468
19214	468
19219	468
19224	468
19228	468
19228	468
19229	469
19234	469
19239	469
19244	469
19249	469
19254	469
19259	469
19264	469
19269	469
19269	469
19269	469
19274	470
19279	470
19284	470
19289	470
19294	470
19299	470
19304	470
19309	470
19310	470
19310	470
19314	471
19319	471
19324	471
19329	471
19334	471
19339	471
19344	471
19349	471
19351	471
19351	471
19354	472
19359	472
19364	472
19369	472
19374	472
19379	472
19384	472
19389	472
19392	472
19392	472
19394	473
19399	473
19404	473
19409	473
19414	473
19419	473
19424	473
19429	473
19433	473
19433	473
19434	474
19439	474
19444	474
19449	474
19454	474
19459	474
19464	474
19469	474
19474	474
19474	474
19474	474
19479	475
19484	475
19489	475
19494	475
19499	475
19504	475
19509	475
19514	475
19515	475
19515	475
19519	476
19524	476
19529	476
19534	476
19539	476
19544	476
19549	476
19554	476
19556	476
19556	476
19559	477
19564	477
19569	477
19574	477
19579	477
19584	477
19589	477
19594	477
19597	477
19597	477
19599	478
19604	478
19609	478
19614	478
19619	478
19624	478
19629	478
19634	478
19638	478
19638	478
19639	479
19644	479
19649	479
19654	479
19659	479
19664	479
19669	479
19674	479
19679	479
19679	479
19679	479
19684	480
19689	480
19694	480
19699	480
19704	480
19709	480
19714	480
19719	480
19720	480
19720	480
19724	481
19729	481
19734	481
19739	481
19744	481
19749	481
19754	481
19759	481
19761	481
19761	481
19764	482
19769	482
19774	482
19779	482
19784	482
19789	482
19794	482
19799	482
19802	482
19802	482
19804	483
19809	483
19814	483
19819	483
19824	483
19829	483
19834	483
19839	483
19843	483
19843	483
19844	484
19849	484
19854	484
19859	484
19864	484
19869	484
19874	484
19879	484
19884	484
19884	484
19884	484
19889	485
19894	485
19899	485
19904	485
19909	485
19914	485
19919	485
19924	485
19925	485
19925	485
19929	486
19934	486
19939	486
19944	486
19949	486
19954	486
19959	486
19964	486
19966	486
19966	486
19969	487
19974	487
19979	487
19984	487
19989	487
19994	487
19999	487
20004	487
20007	487
20007	487
20009	488
20014	488
20019	488
20024	488
20029	488
20034	488
20039	488
20044	488
20048	488
20048	488
20049	489
20054	489
20059	489
20064	489
20069	489
20074	489
20079	489
20084	489
20089	489
20089	489
20089	489
20094	490
20099	490
20104	490
20109	490
20114	490
20119	490
20124	490
20129	490
20130	490
20130	490
20134	491
20139	491
20144	491
20149	491
20154	491
20159	491
20164	491
20169	491
20171	491
20171	491
20174	492
20179	492
20184	492
20189	492
20194	492
20199	492
20204	492
20209	492
20212	492
20212	492
20214	493
20219	493
20224	493
20229	493
20234	493
20239	493
20244	493
20249	493
20253	493
20253	493
20254	494
20259	494
20264	494
20269	494
20274	494
20279	494
20284	494
20289	494
20294	494
20294	494
20294	494
20299	495
20304	495
20309	495
20314	495
20319	495
20324	495
20329	495
20334	495
20335	495
20335	495
20339	496
20344	496
20349	496
20354	496
20359	496
20364	496
20369	496
20374	496
20376	496
20376	496
20379	497
20384	497
20389	497
20394	497
20399	497
20404	497
20409	497
20414	497
20417	497
20417	497
20419	498
20424	498
20429	498
20434	498
20439	498
20444	498
20449	498
20454	498
20458	498
20458	498
20459	499
20464	499
20469	499
20474	499
20479	499
20484	499
20489	499
20494	499
20499	499
20499	499
20499	499
20504	500
20509	500
20514	500
20519	500
20524	500
20529	500
20534	500
20539	500
20540	500
20540	500
20544	501
20549	501
20554	501
20559	501
20564	501
20569	501
20574	501
20579	501
20581	501
20581	501
20584	502
20589	502
20594	502
20599	502
20604	502
20609	502
20614	502
20619	502
20622	502
20622	502
20624	503
20629	503
20634	503
20639	503
20644	503
20649	503
20654	503
20659	503
20663	503
20663	503
20664	504
20669	504
20674	504
20679	504
20684	504
20689	504
20694	504
20699	504
20704	504
20704	504
20704	504
20709	505
20714	505
20719	505
20724	505
20729	505
20734	505
20739	505
20744	505
20745	505
20745	505
20749	506
20754	506
20759	506
20764	506
20769	506
20774	506
20779	506
20784	506
20786	506
20786	506
20789	507
20794	507
20799	507
20804	507
20809	507
20814	507
20819	507
20824	507
20827	507
20827	507
20829	508
20834	508
20839	508
20844	508
20849	508
20854	508
20859	508
20864	508
20868	508
20868	508
20869	509
20874	509
20879	509
20884	509
20889	509
20894	509
20899	509
20904	509
20909	509
20909	509
20909	509
20914	510
20919	510
20924	510
20929	510
20934	510
20939	510
20944	510
20949	510
20950	510
20950	510
20954	511
20959	511
20964	511
20969	511
20974	511
20979	511
20984	511
20989	511
20991	511
20991	511
20994	512
20999	512
21004	512
21009	512
21014	512
21019	512
21024	512
21029	512
21032	512
21032	512
21034	513
21039	513
21044	513
21049	513
21054	513
21059	513
21064	513
21069	513
21073	513
21073	513
21074	514
21079	514
21084	514
21089	514
21094	514
21099	514
21104	514
21109	514
21114	514
21114	514
21114	514
21119	515
21124	515
21129	515
21134	515
21139	515
21144	515
21149	515
21154	515
21155	515
21155	515
21159	516
21164	516
21169	516
21174	516
21179	516
21184	516
21189	516
21194	516
21196	516
21196	516
21199	517
21204	517
21209	517
21214	517
21219	517
21224	517
21229	517
21234	517
21237	517
21237	517
21239	518
21244	518
21249	518
21254	518
21259	518
21264	518
21269	518
21274	518
21278	518
21278	518
21279	519
21284	519
21289	519
21294	519
21299	519
21304	519
21309	519
21314	519
21319	519
21319	519
21319	519
21324	520
21329	520
21334	520
21339	520
21344	520
21349	520
21354	520
21359	520
21360	520
21360	520
21364	521
21369	521
21374	521
21379	521
21384	521
21389	521
21394	521
21399	521
21401	521
21401	521
21404	522
21409	522
21414	522
21419	522
21424	522
21429	522
21434	522
21439	522
21442	522
21442	522
21444	523
21449	523
21454	523
21459	523
21464	523
21469	523
21474	523
21479	523
21483	523
21483	523
21484	524
21489	524
21494	524
21499	524
21504	524
21509	524
21514	524
21519	524
21524	524
21524	524
21524	524
21529	525
21534	525
21539	525
21544	525
21549	525
21554	525
21559	525
21564	525
21565	525
21565	525
21569	526
21574	526
21579	526
21584	526
21589	526
21594	526
21599	526
21604	526
21606	526
21606	526
21609	527
21614	527
21619	527
21624	527
21629	527
21634	527
21639	527
21644	527
21647	527
21647	527
21649	528
21654	528
21659	528
21664	528
21669	528
21674	528
21679	528
21684	528
21688	528
21688	528
21689	529
21694	529
21699	529
21704	529
21709	529
21714	529
21719	529
21724	529
21729	529
21729	529
21729	529
21734	530
21739	530
21744	530
21749	530
21754	530
21759	530
21764	530
21769	530
21770	530
21770	530
21774	531
21779	531
21784	531
21789	531
21794	531
21799	531
21804	531
21809	531
21811	531
21811	531
21814	532
21819	532
21824	532
21829	532
21834	532
21839	532
21844	532
21849	532
21852	532
21852	532
21854	533
21859	533
21864	533
21869	533
21874	533
21879	533
21884	533
21889	533
21893	533
21893	533
21894	534
21899	534
21904	534
21909	534
21914	534
21919	534
21924	534
21929	534
21934	534
21934	534
21934	534
21939	535
21944	535
21949	535
21954	535
21959	535
21964	535
21969	535
21974	535
21975	535
21975	535
21979	536
21984	536
21989	536
21994	536
21999	536
22004	536
22009	536
22014	536
22016	536
22016	536
22019	537
22024	537
22029	537
22034	537
22039	537
22044	537
22049	537
22054	537
22057	537
22057	537
22059	538
22064	538
22069	538
22074	538
22079	538
22084	538
22089	538
22094	538
22098	538
22098	538
22099	539
22104	539
22109	539
22114	539
22119	539
22124	539
22129	539
22134	539
22139	539
22139	539
22139	539
22144	540
22149	540
22154	540
22159	540
22164	540
22169	540
22174	540
22179	540
22180	540
22180	540
22184	541
22189	541
22194	541
22199	541
22204	541
22209	541
22214	541
22219	541
22221	541
22221	541
22224	542
22229	542
22234	542
22239	542
22244	542
22249	542
22254	542
22259	542
22262	542
22262	542
22264	543
22269	543
22274	543
22279	543
22284	543
22289	543
22294	543
22299	543
22303	543
22303	543
22304	544
22309	544
22314	544
22319	544
22324	544
22329	544
22334	544
22339	544
22344	544
22344	544
22344	544
22349	545
22354	545
22359	545
22364	545
22369	545
22374	545
22379	545
22384	545
22385	545
22385	545
22389	546
22394	546
22399	546
22404	546
22409	546
22414	546
22419	546
22424	546
22426	546
22426	546
22429	547
22434	547
22439	547
22444	547
22449	547
22454	547
22459	547
22464	547
22467	547
22467	547
22469	548
22474	548
22479	548
22484	548
22489	548
22494	548
22499	548
22504	548
22508	548
22508	548
22509	549
22514	549
22519	549
22524	549
22529	549
22534	549
22539	549
22544	549
22549	549
22549	549
22549	549
22554	550
22559	550
22564	550
22569	550
22574	550
22579	550
22584	550
22589	550
22590	550
22590	550
22594	551
22599	551
22604	551
22609	551
22614	551
22619	551
22624	551
22629	551
22631	551
22631	551
22634	552
22639	552
22644	552
22649	552
22654	552
22659	552
22664	552
22669	552
22672	552
22672	552
22674	553
22679	553
22684	553
22689	553
22694	553
