step	iou-no-empty_step
13404	0.7557684183120728
13409	0.8808737993240356
13414	0.6293835043907166
13419	0.820980966091156
13424	0.8031435012817383
13429	0.788860023021698
13434	0.5688090920448303
13439	0.812924861907959
13444	0.7478898167610168
13449	0.8919905424118042
13454	0.7528149485588074
13459	0.7559660077095032
13464	0.625897228717804
13469	0.7503829598426819
13474	0.8326835036277771
13479	0.7896525859832764
13484	0.827002227306366
13489	0.7656983137130737
13494	0.6702715754508972
13499	0.5311019420623779
13504	0.7520444989204407
13509	0.6822939515113831
13514	0.6024476289749146
13519	0.7310015559196472
13524	0.8093335032463074
13529	0.5525919795036316
13534	0.832665741443634
13539	0.7805919647216797
13544	0.8122169971466064
13549	0.8437066078186035
13554	0.9292035102844238
13559	0.7910490036010742
13564	0.7889391183853149
13569	0.6575788855552673
13574	0.6726933121681213
13579	0.867320716381073
13584	0.682095468044281
13589	0.8195009231567383
13594	0.7909313440322876
13599	0.6736977696418762
13604	0.778936505317688
13609	0.9081175923347473
13614	0.802325427532196
13619	0.6058352589607239
13624	0.8135654330253601
13629	0.8566571474075317
13634	0.836150050163269
13639	0.8842199444770813
13644	0.7364800572395325
13649	0.85935378074646
13654	0.7433748245239258
13659	0.701947808265686
13664	0.8593560457229614
13669	0.7907091975212097
13674	0.7990190982818604
13679	0.8589682579040527
13684	0.7638888955116272
13689	0.802008867263794
13694	0.45666706562042236
13699	0.6636055707931519
13704	0.7778542637825012
13709	0.7298715114593506
13714	0.7117411494255066
13719	0.6772077083587646
13724	0.7476888298988342
13729	0.8031687140464783
13734	0.0
13739	0.8564193844795227
13744	0.7422388195991516
13749	0.8661378026008606
13754	0.8744797706604004
13759	0.6716314554214478
13764	0.8456369042396545
13769	0.4821428656578064
13774	0.7935447692871094
13779	0.8413087725639343
13784	0.7227873802185059
13789	0.8836060762405396
13794	0.8523078560829163
13799	0.6932327747344971
13804	0.6665295362472534
13809	0.7181943655014038
13814	0.8464221954345703
13819	0.6701552867889404
13824	0.8687549829483032
13829	0.7346535921096802
13834	0.87293541431427
13839	0.5988309979438782
13844	0.7927294969558716
13849	0.7876991629600525
13854	0.6411383748054504
13859	0.6871906518936157
13864	0.8419598340988159
13869	0.813245952129364
13874	0.909451961517334
13879	0.6633784174919128
13884	0.7364829778671265
13889	0.6961708664894104
13894	0.44076934456825256
13899	0.7761282920837402
13904	0.8623365759849548
13909	0.7476810216903687
13914	0.8177164793014526
13919	0.7240136861801147
13924	0.8397299647331238
13929	0.6719253659248352
13934	0.758204996585846
13939	nan
13944	0.7596384882926941
13949	0.7645020484924316
13954	0.8301045298576355
13959	0.8013116717338562
13964	0.828869640827179
13969	0.9376068115234375
13974	0.7160134315490723
13979	0.5985122323036194
13984	0.8239522576332092
13989	0.8029700517654419
13994	0.882568359375
13999	0.7257544994354248
14004	0.8632504940032959
14009	0.7900896072387695
14014	0.6987333297729492
14019	0.9251970052719116
14024	0.677262008190155
14029	0.871931254863739
14034	0.631062388420105
14039	0.6635414361953735
14044	0.8162012100219727
14049	0.8759305477142334
14054	0.886955738067627
14059	0.7743675708770752
14064	0.5257633924484253
14069	0.6784380078315735
14074	0.7964092493057251
14079	0.7510924339294434
14084	0.761789858341217
14089	0.801325798034668
14094	0.9245020747184753
14099	0.7653042078018188
14104	0.8013169169425964
14109	0.5353166460990906
14114	0.6576083302497864
14119	0.6927990913391113
14124	0.8030609488487244
14129	0.8190291523933411
14134	0.712361752986908
14139	0.7698727250099182
14144	0.0
14149	0.7891162037849426
14154	0.8761205673217773
14159	0.8435982465744019
14164	0.8146453499794006
14169	0.8457361459732056
14174	0.6355170607566833
14179	0.8366711735725403
14184	0.7097805142402649
14189	0.7127742767333984
14194	0.8708165884017944
14199	0.8435773849487305
14204	0.7501822113990784
14209	0.6522906422615051
14214	0.8640838861465454
14219	0.768650233745575
14224	0.7484663128852844
14229	0.826265275478363
14234	0.8333762288093567
14239	0.7511506080627441
14244	0.7959055304527283
14249	0.8443282842636108
14254	0.8398013114929199
14259	0.8806842565536499
14264	0.84385746717453
14269	0.846846878528595
14274	0.7930273413658142
14279	0.918358564376831
14284	0.7509902715682983
14289	0.9120386838912964
14294	0.8370539546012878
14299	0.7148536443710327
14304	0.7360749244689941
14309	0.788286566734314
14314	0.7900775671005249
14319	0.7603346109390259
14324	0.5720754265785217
14329	0.812798798084259
14334	0.8042457699775696
14339	0.6925740242004395
14344	0.6969200372695923
14349	0.6902984976768494
14354	0.815281093120575
14359	0.8044707775115967
14364	0.7002517580986023
14369	0.6753541827201843
14374	0.654353678226471
14379	0.7069171667098999
14384	0.8225414752960205
14389	0.6314976215362549
14394	0.6247571706771851
14399	0.80409175157547
14404	0.8892905116081238
14409	0.8172944188117981
14414	0.5975422263145447
14419	0.7622734308242798
14424	0.8037643432617188
14429	0.679191529750824
14434	0.83287513256073
14439	0.8628218173980713
14444	0.7167038321495056
14449	0.8532159924507141
14454	0.7847980856895447
14459	0.7828679084777832
14464	0.8358278870582581
14469	0.7224751710891724
14474	0.7549359202384949
14479	0.7684922814369202
14484	0.7248941659927368
14489	0.6496463418006897
14494	0.9020752906799316
14499	0.7266227602958679
14504	0.8298366665840149
14509	0.8014508485794067
14514	0.9058201313018799
14519	0.6555232405662537
14524	0.772174060344696
14529	0.8318026661872864
14534	0.5333783626556396
14539	0.9036760330200195
14544	0.8435341119766235
14549	0.454469233751297
14554	0.16545012593269348
14559	0.7727891206741333
14564	0.7703154683113098
14569	0.7511622309684753
14574	0.7999797463417053
14579	0.8269785046577454
14584	0.8832727074623108
14589	0.6697243452072144
14594	0.7711884379386902
14599	0.7763354778289795
14604	0.8374999761581421
14609	0.7571876645088196
14614	0.8399053812026978
14619	0.8719581365585327
14624	0.8461267948150635
14629	0.7477629780769348
14634	0.7465717792510986
14639	0.8290057182312012
14644	0.7501702904701233
14649	0.8330762982368469
14654	0.8090025782585144
14659	0.8190025687217712
14664	0.5438610911369324
14669	0.8313198089599609
14674	0.7231540679931641
14679	0.6816167831420898
14684	0.7409049868583679
14689	0.8284744620323181
14694	0.5670086741447449
14699	0.8072425127029419
14704	0.8558193445205688
14709	0.6838487982749939
14714	0.7610234022140503
14719	0.6109338402748108
14724	0.8132980465888977
14729	0.8179986476898193
14734	0.796209990978241
14739	0.8095574975013733
14744	0.8577451705932617
14749	0.7357955574989319
14754	0.4985547959804535
14759	nan
14764	0.686489462852478
14769	0.8736382722854614
14774	0.5102040767669678
14779	0.8019073605537415
14784	0.7759904265403748
14789	0.8216415047645569
14794	0.6623544096946716
14799	0.7468038201332092
14804	0.875284731388092
14809	0.6131291389465332
14814	0.739043116569519
14819	0.7504404187202454
14824	0.7741411924362183
14829	0.6530871391296387
14834	0.7619884014129639
14839	0.687362790107727
14844	0.8720459938049316
14849	0.9418779015541077
14854	0.80035799741745
14859	0.6444888114929199
14864	0.7816797494888306
14869	0.7200164198875427
14874	0.7965856790542603
14879	0.7177053689956665
14884	0.7300021052360535
14889	0.754276692867279
14894	0.7035718560218811
14899	0.6965426206588745
14904	0.7440342903137207
14909	0.921961784362793
14914	0.7161740660667419
14919	0.5412657856941223
14924	0.8255515694618225
14929	0.8705524206161499
14934	0.8116580843925476
14939	0.8660730123519897
14944	0.5836912393569946
14949	0.7143764495849609
14954	0.8420131802558899
14959	0.6759412884712219
14964	0.8132529854774475
14969	0.6819186210632324
14974	0.9077110290527344
14979	0.7746951580047607
14984	0.6723931431770325
14989	0.6416841745376587
14994	0.7233498692512512
14999	0.7609699368476868
15004	0.8554776310920715
15009	0.7862157821655273
15014	0.7154213190078735
15019	0.7962908148765564
15024	0.7738107442855835
15029	0.7840698957443237
15034	0.8905203938484192
15039	0.8336930871009827
15044	0.7931962013244629
15049	0.5676140189170837
15054	0.7668899297714233
15059	0.7417341470718384
15064	0.7093150019645691
15069	0.7840960025787354
15074	0.665952742099762
15079	0.8579403758049011
15084	0.6765064597129822
15089	0.6819826364517212
15094	0.5177680253982544
15099	0.7378346920013428
15104	0.8356473445892334
15109	0.8393587470054626
15114	0.6394124627113342
15119	0.8511819839477539
15124	0.7979443669319153
15129	0.8182554841041565
15134	0.7856791615486145
15139	0.6670678853988647
15144	0.9231172800064087
15149	0.7929932475090027
15154	0.7667784094810486
15159	0.7653471231460571
15164	0.7872605323791504
15169	0.8677685856819153
15174	0.7074139714241028
15179	0.6984444856643677
15184	0.8242798447608948
15189	0.8459024429321289
15194	0.8032254576683044
15199	0.7360590696334839
15204	0.8479171395301819
15209	0.7572682499885559
15214	0.6189135909080505
15219	0.6158157587051392
15224	0.7478530406951904
15229	0.8479987382888794
15234	0.7120712399482727
15239	0.8074527382850647
15244	0.8122256398200989
15249	0.8123024106025696
15254	0.76984041929245
15259	0.8254299163818359
15264	0.716850221157074
15269	0.7703822255134583
15274	0.7058539390563965
15279	0.8012655377388
15284	0.8342098593711853
15289	0.661952018737793
15294	0.7292702198028564
15299	0.8690894246101379
15304	0.8087887167930603
15309	0.7309067845344543
15314	0.7269295454025269
15319	0.8354429006576538
15324	0.701434314250946
15329	0.7748967409133911
15334	0.8455882668495178
15339	0.6896789073944092
15344	0.7943356037139893
15349	0.7835661768913269
15354	0.7274435758590698
15359	0.7081267237663269
15364	0.72179114818573
15369	0.8282852172851562
15374	0.0
15379	0.8368520736694336
15384	0.8240346312522888
15389	0.6783307790756226
15394	0.7414318919181824
15399	0.792634129524231
15404	0.8788555264472961
15409	0.8512565493583679
15414	0.7777783870697021
15419	0.6990057229995728
15424	0.8588895201683044
15429	0.8158531188964844
15434	0.8480313420295715
15439	0.8565711379051208
15444	0.7360517382621765
15449	0.7631813287734985
15454	0.8326274156570435
15459	0.7029666900634766
15464	0.7640891075134277
15469	0.9735631942749023
15474	0.7943198680877686
15479	0.9043172597885132
15484	0.6615727543830872
15489	0.7896862030029297
15494	0.7809984087944031
15499	0.7272929549217224
15504	0.6983333230018616
15509	0.8776648044586182
15514	0.8447376489639282
15519	0.8512274026870728
15524	0.5666272640228271
15529	0.7852582335472107
15534	0.7571316957473755
15539	0.7199472784996033
15544	0.9141463041305542
15549	0.7347368001937866
15554	0.8550938963890076
15559	0.9089438319206238
15564	0.8195632696151733
15569	0.7791958451271057
15574	0.6356693506240845
15579	0.31683167815208435
15584	0.9615384340286255
15589	0.8104512095451355
15594	0.7694730758666992
15599	0.8212019205093384
15604	0.7907428741455078
15609	0.8577626943588257
15614	0.8207301497459412
15619	0.7781620025634766
15624	0.84760981798172
15629	0.7914899587631226
15634	0.7156655788421631
15639	0.8253788352012634
15644	0.8263802528381348
15649	0.8759946823120117
15654	0.781490683555603
15659	0.8458869457244873
15664	0.8643375039100647
15669	0.725521981716156
15674	0.8769989609718323
15679	0.7508953213691711
15684	0.7701776027679443
15689	0.852401614189148
15694	0.6222996115684509
15699	0.6282247304916382
15704	0.725983738899231
15709	0.7002478241920471
15714	0.9772727489471436
15719	0.8280082941055298
15724	0.7896308898925781
15729	0.6768226027488708
15734	0.5941176414489746
15739	0.8653514981269836
15744	0.830226719379425
15749	0.80808424949646
15754	0.7953645586967468
15759	0.8779962658882141
15764	0.7818925380706787
15769	0.793055534362793
15774	0.9644814729690552
15779	0.8365876078605652
15784	0.8259109258651733
15789	0.9230618476867676
15794	0.8512365818023682
15799	0.8032709956169128
15804	0.6284113526344299
15809	0.8585050702095032
15814	0.7924430966377258
15819	0.8444381952285767
15824	0.7497545480728149
15829	0.696601390838623
15834	0.8283365368843079
15839	0.7575212121009827
15844	0.8432127833366394
15849	0.7303612232208252
15854	0.7025244832038879
15859	0.6352701783180237
15864	0.888742983341217
15869	0.6834155917167664
15874	0.7173201441764832
15879	0.8622158169746399
15884	0.8164631724357605
15889	0.8722416758537292
15894	0.7011434435844421
15899	0.8187333345413208
15904	0.8774352073669434
15909	0.8641298413276672
15914	0.7898454666137695
15919	0.8757855892181396
15924	0.8296391367912292
15929	0.8551392555236816
15934	0.8148505687713623
15939	0.46445170044898987
15944	0.7871478199958801
15949	0.8497164845466614
15954	0.7986111640930176
15959	0.7105064988136292
15964	0.7836184501647949
15969	0.5011163949966431
15974	0.7282646298408508
15979	0.8817803859710693
15984	0.8458970785140991
15989	0.0
15994	0.9084329009056091
15999	0.8241852521896362
16004	0.7313377857208252
16009	0.7858330607414246
16014	0.8491843342781067
16019	0.8398949503898621
16024	0.8558060526847839
16029	0.7670884728431702
16034	0.7363091111183167
16039	0.754401445388794
16044	0.8917543888092041
16049	0.7788681983947754
16054	0.5602145791053772
16059	0.7357492446899414
16064	0.683121383190155
16069	0.7922229766845703
16074	0.45032525062561035
16079	0.7797669172286987
16084	0.8303840756416321
16089	0.7774388194084167
16094	0.6764469146728516
16099	0.7999592423439026
16104	0.7203317284584045
16109	0.6618210673332214
16114	0.8729616403579712
16119	0.6040618419647217
16124	0.8837937116622925
16129	0.7975372076034546
16134	0.8243874311447144
16139	0.6840456128120422
16144	0.7875323295593262
16149	0.8289040327072144
16154	0.8235260844230652
16159	0.8263473510742188
16164	0.7456942200660706
16169	0.6800943613052368
16174	0.6723842620849609
16179	0.7600143551826477
16184	0.7777349948883057
16189	0.6876394152641296
16194	0.5419372320175171
16199	0.5085910558700562
16204	0.7971068024635315
16209	0.3499999940395355
16214	0.7374370694160461
16219	0.8800793290138245
16224	0.7894651293754578
16229	0.7375978827476501
16234	0.8823875784873962
16239	0.5798551440238953
16244	0.8193230628967285
16249	0.8671509623527527
16254	0.7801450490951538
16259	0.8384553790092468
16264	0.8330762982368469
16269	0.8725767135620117
16274	0.8651496171951294
16279	0.7098420262336731
16284	0.881225049495697
16289	0.7244819402694702
16294	0.7726020812988281
16299	0.9573232531547546
16304	0.7943165302276611
16309	0.8957915902137756
16314	0.7217539548873901
16319	0.8930000066757202
16324	0.7267816662788391
16329	0.8423745036125183
16334	0.8770211338996887
16339	0.8420050144195557
16344	0.793048083782196
16349	0.9069297909736633
16354	0.857262372970581
16359	0.7291503548622131
16364	0.7793717980384827
16369	0.6924473643302917
16374	0.8130471706390381
16379	0.896876871585846
16384	0.9016522169113159
16389	0.819505512714386
16394	0.659235954284668
16399	0.7687074542045593
16404	0.7957374453544617
16409	0.7208936214447021
16414	0.6429978609085083
16419	0.7401575446128845
16424	0.8247717618942261
16429	0.8178695440292358
16434	0.8732937574386597
16439	0.9108709096908569
16444	0.6934021711349487
16449	0.8340927958488464
16454	0.8802140355110168
16459	0.8918278813362122
16464	0.7390942573547363
16469	0.7422606945037842
16474	0.7638984322547913
16479	0.693638026714325
16484	0.8349951505661011
16489	0.7577962875366211
16494	0.8064707517623901
16499	0.8458285331726074
16504	0.6561463475227356
16509	0.8448355793952942
16514	0.8594639897346497
16519	0.7050685882568359
16524	0.6796913743019104
16529	0.828188419342041
16534	0.7851898074150085
16539	0.8140254020690918
16544	0.8203280568122864
16549	0.7867767214775085
16554	0.8989502191543579
16559	0.8040585517883301
16564	0.8588995933532715
16569	0.8096729516983032
16574	0.6084466576576233
16579	0.8250733613967896
16584	0.6747844219207764
16589	0.8080625534057617
16594	0.7253626585006714
16599	0.7804466485977173
16604	0.41373082995414734
16609	0.7666617631912231
16614	0.8498662710189819
16619	0.6627607345581055
16624	0.7980043888092041
16629	0.7738800048828125
16634	0.7959258556365967
16639	0.6877570152282715
16644	0.9089635610580444
16649	0.887566089630127
16654	0.7631202340126038
16659	0.8146550059318542
16664	0.8056432604789734
16669	0.7316248416900635
16674	0.7545332312583923
16679	0.8365691900253296
16684	0.7467291355133057
16689	0.5175953507423401
16694	0.863362729549408
16699	0.6022671461105347
16704	0.6763203144073486
16709	0.6721903681755066
16714	0.7328490018844604
16719	0.832758367061615
16724	0.8056678771972656
16729	0.8833799362182617
16734	0.8055089116096497
16739	0.7146409749984741
16744	0.8054302334785461
16749	0.7204844355583191
16754	0.7779858708381653
16759	0.8139632344245911
16764	0.8054057955741882
16769	0.8220413327217102
16774	0.830872118473053
16779	0.762420117855072
16784	0.914779782295227
16789	0.8300327658653259
16794	0.8377734422683716
16799	0.9098814725875854
16804	0.604288637638092
16809	0.5298507213592529
16814	0.6635630130767822
16819	0.8401368856430054
16824	0.7849472165107727
16829	0.8052495121955872
16834	0.721855640411377
16839	0.5
16844	0.8596417307853699
16849	0.6511636972427368
16854	0.7989472150802612
16859	0.5782851576805115
16864	0.7439560890197754
16869	0.8254085183143616
16874	0.7775019407272339
16879	0.8128426671028137
16884	0.7729357481002808
16889	0.843406617641449
16894	0.7959912419319153
16899	0.8237529397010803
16904	0.8342997431755066
16909	0.8218082785606384
16914	0.7945614457130432
16919	0.7832974791526794
16924	0.7243651151657104
16929	0.9014882445335388
16934	0.8036853671073914
16939	0.8114458322525024
16944	0.7651020884513855
16949	0.7960214018821716
16954	0.8404762148857117
16959	0.9101911187171936
16964	0.8095943331718445
16969	0.8446263074874878
16974	0.949999988079071
16979	0.840589702129364
16984	0.8428030014038086
16989	0.8878538012504578
16994	0.8765019774436951
16999	0.847037672996521
17004	0.8445521593093872
17009	0.7647560238838196
17014	0.44192519783973694
17019	0.8668725490570068
17024	0.6364607810974121
17029	0.8279953598976135
17034	0.7993268966674805
17039	0.9062312245368958
17044	0.6734474897384644
17049	0.7912208437919617
17054	0.8718813061714172
17059	0.7632091641426086
17064	0.8739568591117859
17069	0.7498128414154053
17074	0.6892184615135193
17079	0.742241382598877
17084	0.9035934209823608
17089	0.8714194297790527
17094	0.7440146207809448
17099	0.7127429842948914
17104	0.6275221705436707
17109	0.7662843465805054
17114	0.8064844608306885
17119	0.844693660736084
17124	0.7795198559761047
17129	0.5993878245353699
17134	0.8664833903312683
17139	0.769412636756897
17144	0.9229769706726074
17149	0.8737223744392395
17154	0.7104604840278625
17159	0.9291390776634216
17164	0.31578949093818665
17169	0.9136625528335571
17174	0.7282688021659851
17179	0.7798330187797546
17184	0.9102836847305298
17189	0.8457061052322388
17194	0.8873153328895569
17199	0.8802833557128906
17204	0.8962640166282654
17209	0.8576543927192688
17214	0.8158490061759949
17219	0.31203222274780273
17224	0.9086916446685791
17229	0.6517435908317566
17234	0.7663849592208862
17239	0.7609514594078064
17244	0.805844783782959
17249	0.7248008251190186
17254	0.611191987991333
17259	0.7277736067771912
17264	0.6569768786430359
17269	0.8031523823738098
17274	0.7755661010742188
17279	0.8969501852989197
17284	0.8216083645820618
17289	0.6912701725959778
17294	0.8535557985305786
17299	0.4320465922355652
17304	0.6148516535758972
17309	0.5906530618667603
17314	0.7500289082527161
17319	0.8104046583175659
17324	0.8128988742828369
17329	0.8622341156005859
17334	0.8458940386772156
17339	0.7603890299797058
17344	0.796899139881134
17349	0.8281946778297424
17354	0.7213765978813171
17359	0.8742262125015259
17364	0.6665741205215454
17369	0.856012225151062
17374	0.8433061838150024
17379	0.8432135581970215
17384	0.873336672782898
17389	0.7839707136154175
17394	0.6434321999549866
17399	0.6632212996482849
17404	0.8062140345573425
17409	0.8712408542633057
17414	0.8360841870307922
17419	0.6697528958320618
17424	0.9196969270706177
17429	0.8982492685317993
17434	0.6821050643920898
17439	0.7647088766098022
17444	0.7703341245651245
17449	0.9168393611907959
17454	0.6958060264587402
17459	0.896346390247345
17464	0.8397691249847412
17469	0.8307465314865112
17474	0.7976051568984985
17479	0.8906332850456238
17484	0.7709328532218933
17489	0.8797367811203003
17494	0.8504300117492676
17499	0.8256409764289856
17504	0.8084132075309753
17509	0.8669583201408386
17514	0.8630528450012207
17519	0.8297692537307739
17524	0.7136393785476685
17529	0.8360678553581238
17534	0.7860444188117981
17539	0.726884663105011
17544	0.7351202368736267
17549	0.813541054725647
17554	0.9319180250167847
17559	0.8834490180015564
17564	0.9436831474304199
17569	0.7415910959243774
17574	0.8823909163475037
17579	0.8402705192565918
17584	0.9123698472976685
17589	0.7366108298301697
17594	0.6550316214561462
17599	0.9389408230781555
17604	0.8320581912994385
17609	0.9068225026130676
17614	0.8310223817825317
17619	0.5543206334114075
17624	0.794762372970581
17629	0.531194269657135
17634	0.9124501347541809
17639	0.8194611668586731
17644	0.8374136686325073
17649	0.6727139949798584
17654	0.785440981388092
17659	0.7875655293464661
17664	0.9503364562988281
17669	0.8422236442565918
17674	0.7910467386245728
17679	0.859259307384491
17684	0.656886100769043
17689	0.6976731419563293
17694	0.7689249515533447
17699	0.8417274355888367
17704	0.7877552509307861
17709	0.8254207372665405
17714	0.8634146451950073
17719	0.8045970797538757
17724	0.7335447072982788
17729	0.9380356073379517
17734	0.4551648497581482
17739	0.7596386075019836
17744	0.6499902009963989
17749	0.7336060404777527
17754	0.6972991228103638
17759	0.7633101940155029
17764	0.8245646953582764
17769	0.836094319820404
17774	0.8002310991287231
17779	0.7738097906112671
17784	0.9021057486534119
17789	0.6965214014053345
17794	0.8449670672416687
17799	0.7599050402641296
17804	0.8653091788291931
17809	0.7307250499725342
17814	0.8656657934188843
17819	0.8197959065437317
17824	0.9372549057006836
17829	0.8512956500053406
17834	0.8388888835906982
17839	0.6770391464233398
17844	0.7632202506065369
17849	0.8271557092666626
17854	0.8470767140388489
17859	0.754733681678772
17864	0.8445249199867249
17869	0.7166691422462463
17874	0.6190413236618042
17879	0.7858778834342957
17884	0.8691614270210266
17889	0.7551916241645813
17894	0.6857024431228638
17899	0.7247825860977173
17904	0.7732943892478943
17909	0.7795416116714478
17914	0.6831181645393372
17919	0.8003044128417969
17924	0.7008636593818665
17929	0.7379876375198364
17934	0.8920843005180359
17939	0.6692084074020386
17944	0.730571985244751
17949	0.35255447030067444
17954	0.8282095193862915
17959	0.8072686791419983
17964	0.8480580449104309
17969	0.9228062629699707
17974	0.6041789054870605
17979	0.6647887229919434
17984	0.5
17989	0.7768929600715637
17994	0.7188364863395691
17999	0.840552806854248
18004	0.8305124640464783
18009	0.9090452194213867
18014	0.7426291704177856
18019	0.8363272547721863
18024	0.9122714996337891
18029	0.8069208860397339
18034	0.8168087005615234
18039	nan
18044	0.8566649556159973
18049	0.7393755316734314
18054	0.8741034269332886
18059	0.8844006657600403
18064	0.655669093132019
18069	0.6971834897994995
18074	0.7914254069328308
18079	0.7664198279380798
18084	0.7945027351379395
18089	0.9180464148521423
18094	0.9392857551574707
18099	0.8543098568916321
18104	0.9102050065994263
18109	0.7469223141670227
18114	0.7872058153152466
18119	0.8812397122383118
18124	0.7824528813362122
18129	0.7368480563163757
18134	0.6546739935874939
18139	0.620868980884552
18144	0.7242668271064758
18149	0.8906928896903992
18154	0.7384094595909119
18159	0.7412154078483582
18164	0.7740473747253418
18169	0.8457001447677612
18174	0.9075920581817627
18179	0.8219121098518372
18184	0.8567503690719604
18189	0.75971919298172
18194	0.4801497161388397
18199	0.7815720438957214
18204	0.7283639907836914
18209	0.9612889289855957
18214	0.6622152924537659
18219	0.8400591015815735
18224	0.8818769454956055
18229	0.6645129323005676
18234	0.8356701135635376
18239	0.8215538859367371
18244	0.6545116901397705
18249	0.7386547923088074
18254	0.8154309988021851
18259	0.7235435247421265
18264	0.8589743375778198
18269	0.6223639845848083
18274	0.8122013211250305
18279	0.7578535676002502
18284	0.7851472496986389
18289	0.7857081890106201
18294	0.8083771467208862
18299	0.5678271651268005
18304	0.7468768358230591
18309	0.8420934677124023
18314	0.5539491772651672
18319	0.7623554468154907
18324	0.7987616062164307
18329	0.6884685158729553
18334	0.762394905090332
18339	0.7627387046813965
18344	0.9629629850387573
18349	0.8134039640426636
18354	0.8870912194252014
18359	0.8435422778129578
18364	0.7718420028686523
18369	0.6865230202674866
18374	0.5744268894195557
18379	0.8336763381958008
18384	0.8430379629135132
18389	0.510500967502594
18394	0.6387276649475098
18399	0.8892214298248291
18404	0.896101713180542
18409	0.66544109582901
18414	0.7205539345741272
18419	0.707844614982605
18424	0.789332389831543
18429	0.8098253011703491
18434	0.8055750727653503
18439	0.6225489974021912
18444	0.7681700587272644
18449	0.8610356450080872
18454	0.839576244354248
18459	0.8646198511123657
18464	0.906518816947937
18469	0.69960618019104
18474	0.7715616226196289
18479	0.8085388541221619
18484	0.7604166269302368
18489	0.7745214104652405
18494	0.7996044754981995
18499	0.8198792934417725
18504	0.7959702014923096
18509	0.8078806400299072
18514	0.7240443825721741
18519	0.9539446234703064
18524	0.8568850755691528
18529	0.8561486005783081
18534	0.9152147769927979
18539	0.7100229859352112
18544	0.8680741786956787
18549	0.8563984036445618
18554	0.7411952614784241
18559	0.8048573732376099
18564	0.9098647832870483
18569	0.8920584917068481
18574	0.8884574174880981
18579	0.8827497363090515
18584	0.919259250164032
18589	0.7904748320579529
18594	0.7952170372009277
18599	0.7488701343536377
18604	0.8188911080360413
18609	0.8966563940048218
18614	0.8665023446083069
18619	0.9008691310882568
18624	0.8697845339775085
18629	0.9027748107910156
18634	0.668940544128418
18639	0.9007361531257629
18644	0.8946250677108765
18649	0.8320791721343994
18654	0.0
18659	0.7917780876159668
18664	0.9424741864204407
18669	0.7652626037597656
18674	0.8355035781860352
18679	0.753869354724884
18684	0.8263840079307556
18689	0.8109084367752075
18694	0.7909693121910095
18699	0.8347242474555969
18704	0.8657286763191223
18709	0.8298521637916565
18714	0.7812570929527283
18719	0.8761464357376099
18724	0.7938709259033203
18729	0.724151611328125
18734	0.8432734608650208
18739	0.8637679219245911
18744	0.7898827791213989
18749	0.8740251660346985
18754	0.7141397595405579
18759	0.768389880657196
18764	0.6898282170295715
18769	0.7843703627586365
18774	0.6223365664482117
18779	0.9181156158447266
18784	0.7105312943458557
18789	0.9080678820610046
18794	0.7479819059371948
18799	0.7192239165306091
18804	0.6778615713119507
18809	0.8318189978599548
18814	0.5408339500427246
18819	0.7894160747528076
18824	0.9370085000991821
18829	0.896324634552002
18834	0.90226811170578
18839	0.9364609122276306
18844	0.888043999671936
18849	0.8323615193367004
18854	0.6521618366241455
18859	0.7349397540092468
18864	0.8148574829101562
18869	0.8432433009147644
18874	0.8157476782798767
18879	0.8655077815055847
18884	0.8639199137687683
18889	0.8886240124702454
18894	0.7181626558303833
18899	0.8346565365791321
18904	0.6050243973731995
18909	0.8700081706047058
18914	0.9150242805480957
18919	0.6870425343513489
18924	0.7035914659500122
18929	0.8560921549797058
18934	0.6886085271835327
18939	0.8057573437690735
18944	0.8536675572395325
18949	0.8498392105102539
18954	0.658861517906189
18959	0.8460385203361511
18964	0.7989530563354492
18969	0.8684821128845215
18974	0.7613158226013184
18979	0.8517139554023743
18984	0.8190559148788452
18989	0.6139244437217712
18994	0.61510169506073
18999	0.8720340728759766
19004	0.9228570461273193
19009	0.8375446200370789
19014	0.972226083278656
19019	0.7806441783905029
19024	0.6919282078742981
19029	0.7309040427207947
19034	0.7763280272483826
19039	0.6032227277755737
19044	0.8848890662193298
19049	0.7019421458244324
19054	0.8497967720031738
19059	0.8957527279853821
19064	nan
19069	0.7555870413780212
19074	0.915114164352417
19079	0.9010632634162903
19084	0.8747559785842896
19089	0.8812610507011414
19094	0.9669030904769897
19099	0.8892488479614258
19104	0.6732919216156006
19109	0.9102769494056702
19114	0.7806156277656555
19119	0.7624467015266418
19124	0.7319183349609375
19129	0.8396334052085876
19134	0.9180667400360107
19139	0.7901437282562256
19144	0.9030107855796814
19149	0.8959846496582031
19154	0.8475098609924316
19159	0.7548951506614685
19164	0.7107852101325989
19169	0.779170036315918
19174	0.7131443023681641
19179	0.7037764191627502
19184	0.883978009223938
19189	0.9201880693435669
19194	0.7248474359512329
19199	0.572336733341217
19204	0.9185589551925659
19209	0.9070214033126831
19214	0.6880468726158142
19219	0.8902260065078735
19224	0.7497994303703308
19229	0.7442578077316284
19234	0.9014009237289429
19239	0.7851008176803589
19244	0.8996064066886902
19249	0.9135717153549194
19254	0.8622942566871643
19259	0.8248675465583801
19264	0.6713487505912781
19269	0.30000001192092896
19274	0.7763650417327881
19279	0.7978202700614929
19284	0.7191969752311707
19289	0.7688629627227783
19294	0.8900027275085449
19299	0.7866150140762329
19304	0.86083984375
19309	0.881328821182251
